"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YLLIWKXT","conferencePaper","2024","Lindsay, Hali; Albertin, Giorgia; Schwed, Louisa; Linz, Nicklas; Tröger, Johannes","Cross-Lingual Examination of Language Features and Cognitive Scores From Free Speech","Proceedings of the Fifth Workshop on Resources and ProcessIng of linguistic, para-linguistic and extra-linguistic Data from people with various forms of cognitive/psychiatric/developmental impairments @LREC-COLING 2024","","","","https://aclanthology.org/2024.rapid-1.3/","Speech analysis is gaining significance for monitoring neurodegenerative disorders, but with a view of application in clinical practice, solid evidence of the association of language features with cognitive scores is still needed. A cross-linguistic investigation has been pursued to examine whether language features show significance correlation with two cognitive scores, i.e. Mini-Mental State Examination and ki:e SB-C scores, on Alzheimer`s Disease patients. We explore 23 language features, representative of syntactic complexity and semantic richness, extracted on a dataset of free speech recordings of 138 participants distributed in four languages (Spanish, Catalan, German, Dutch). Data was analyzed using the speech library SIGMA; Pearson`s correlation was computed with Bonferroni correction, and a mixed effects linear regression analysis is done on the significant correlated results. MMSE and the SB-C are found to be correlated with no significant differences across languages. Three features were found to be significantly correlated with the SB-C scores. Among these, two features of lexical richness show consistent patterns across languages, while determiner rate showed language-specific patterns.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:36","16–25","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/DQIJUML8/Lindsay et al. - 2024 - Cross-Lingual Examination of Language Features and Cognitive Scores From Free Speech.pdf","","","","Kokkinakis, Dimitrios; Fraser, Kathleen C.; Themistocleous, Charalambos K.; Fors, Kristina Lundholm; Tsanas, Athanasios; Ohman, Fredrik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CSK7LZA","conferencePaper","2024","Tsiwah, Frank; Mayya, Anas; van Cranenburgh, Andreas","Semantic-based NLP techniques discriminate schizophrenia and Wernicke`s aphasia based on spontaneous speech","Proceedings of the Fifth Workshop on Resources and ProcessIng of linguistic, para-linguistic and extra-linguistic Data from people with various forms of cognitive/psychiatric/developmental impairments @LREC-COLING 2024","","","","https://aclanthology.org/2024.rapid-1.1/","People with schizophrenia spectrum disorder (SSD)—a psychiatric disorder, and people with Wernicke`s aphasia — an acquired neurological disorder, are both known to display semantic deficits in their spontaneous speech outputs. Very few studies directly compared the two groups on their spontaneous speech (Gerson et al., 1977; Faber et al., 1983), and no consistent results were found. Our study uses word (based on the word2vec model with moving windows across words) and sentence (transformer based-model) embeddings as features for a machine learning classification model to differentiate between the spontaneous speech of both groups. Additionally, this study uses these measures to differentiate between people with Wernicke`s aphasia and healthy controls. The model is able to classify patients with Wernicke`s aphasia and patients with SSD with a cross-validated accuracy of 81%. Additionally, it is also able to classify patients with Wernicke`s aphasia versus healthy controls and SSD versus healthy controls with cross-validated accuracy of 93.72% and 84.36%, respectively. For the SSD individuals, sentence and/or discourse level features are deemed more informative by the model, whereas for the Wernicke group, only intra-sentential features are more informative. Overall, we show that NLP-based semantic measures are sensitive to identifying Wernicke`s aphasic and schizophrenic speech.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:36","1–8","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/3UAIRNUM/Tsiwah et al. - 2024 - Semantic-based NLP techniques discriminate schizophrenia and Wernicke`s aphasia based on spontaneous.pdf","","","","Kokkinakis, Dimitrios; Fraser, Kathleen C.; Themistocleous, Charalambos K.; Fors, Kristina Lundholm; Tsanas, Athanasios; Ohman, Fredrik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZUU8SPQ","conferencePaper","2024","Moneglia, Massimo; Varvara, Rossella","Aspect Variability and the Annotation of Aspect in the IMAGACT Ontology of Action","Proceedings of the Fifth International Workshop on Designing Meaning Representations @ LREC-COLING 2024","","","","https://aclanthology.org/2024.dmr-1.2/","This paper highlights some theoretical and quantitative issues related to the representation and annotation of aspectual meaning in the IMAGACT corpus-based multimodal ontology of action. Given the multimodal nature of this ontology, in which actions are represented through both prototypical visual scenes and linguistic captions, the annotation of aspect in this resource allows us to draw some important considerations about the relation between aspectual meaning and eventualities. The annotation procedure is reported and quantitative data show that, both in the English and Italian corpora, many verbs present aspectual variation, and many eventualities can be represented by locally equivalent verbs with different aspect. The reason why verb aspectual class may vary is investigated. Our analysis makes once more evident that verbs may vary their aspectual properties with respect not only to their argument structure but, more precisely, to the inner qualities of the eventualities they express. Crucially, when eventualities are expressed by equivalent verbs with different aspectual properties, the verbs put on focus different parts of the structure of the eventuality.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:36","11–19","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/5QSZDVQA/Moneglia and Varvara - 2024 - Aspect Variability and the Annotation of Aspect in the IMAGACT Ontology of Action.pdf","","","","Bonial, Claire; Bonn, Julia; Hwang, Jena D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBGU4RPG","conferencePaper","2024","Ebadi, Nima; Morgan, Kellen; Tan, Adrian; Linares, Billy; Osborn, Sheri; Majors, Emma; Davis, Jeremy; Rios, Anthony","Extracting Biomedical Entities from Noisy Audio Transcripts","Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)","","","","https://aclanthology.org/2024.lrec-main.616/","Automatic Speech Recognition (ASR) technology is fundamental in transcribing spoken language into text, with considerable applications in the clinical realm, including streamlining medical transcription and integrating with Electronic Health Record (EHR) systems. Nevertheless, challenges persist, especially when transcriptions contain noise, leading to significant drops in performance when Natural Language Processing (NLP) models are applied. Named Entity Recognition (NER), an essential clinical task, is particularly affected by such noise, often termed the ASR-NLP gap. Prior works have primarily studied ASR`s efficiency in clean recordings, leaving a research gap concerning the performance in noisy environments. This paper introduces a novel dataset, BioASR-NER, designed to bridge the ASR-NLP gap in the biomedical domain, focusing on extracting adverse drug reactions and mentions of entities from the Brief Test of Adult Cognition by Telephone (BTACT) exam. Our dataset offers a comprehensive collection of almost 2,000 clean and noisy recordings. In addressing the noise challenge, we present an innovative transcript-cleaning method using GPT-4, investigating both zero-shot and few-shot methodologies. Our study further delves into an error analysis, shedding light on the types of errors in transcription software, corrections by GPT-4, and the challenges GPT-4 faces. This paper aims to foster improved understanding and potential solutions for the ASR-NLP gap, ultimately supporting enhanced healthcare documentation practices.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:36","7023–7034","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/XLMJY4KE/Ebadi et al. - 2024 - Extracting Biomedical Entities from Noisy Audio Transcripts.pdf","","","","Calzolari, Nicoletta; Kan, Min-Yen; Hoste, Veronique; Lenci, Alessandro; Sakti, Sakriani; Xue, Nianwen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LREC-COLING 2024","","","","","","","","","","","","","","",""
"XNGRYJBD","conferencePaper","2024","Jap, Bernard A. J.; Hsu, Yu-Yin; Salicchi, Lavinia; Li, Yu Xi","What`s in a Name? Electrophysiological Differences in Processing Proper Nouns in Mandarin Chinese","Proceedings of the Workshop on Cognitive Aspects of the Lexicon @ LREC-COLING 2024","","","","https://aclanthology.org/2024.cogalex-1.9/","The current study examines how proper names and common nouns in Chinese are cognitively processed during sentence comprehension. EEG data was recorded when participants were presented with neutral contexts followed by either a proper name or a common noun. Proper names in Chinese often consist of characters that can function independently as words or be combined with other characters to form words, potentially benefiting from the semantic features carried by each character. Using cluster-based permutation tests, we found a larger N400 for common nouns when compared to proper names. Our results suggest that the semantics of characters do play a role in facilitating the processing of proper names. This is consistent with previous behavioral findings on noun processing in Chinese, indicating that common nouns require more cognitive resources to process than proper names. Moreover, our results suggest that proper names are processed differently between alphabetic languages and Chinese language.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:36","79–85","","","","","","What`s in a Name?","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/4SAHHKW2/Jap et al. - 2024 - What`s in a Name Electrophysiological Differences in Processing Proper Nouns in Mandarin Chinese.pdf","","","","Zock, Michael; Chersoni, Emmanuele; Hsu, Yu-Yin; de Deyne, Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CogALex 2024","","","","","","","","","","","","","","",""
"ZLGDCRR9","conferencePaper","2024","Farzana, Shahla; Stoppa, Edoardo; Leow, Alex; Gollan, Tamar; Moore, Raeanne; Salmon, David; Galasko, Douglas; Sundermann, Erin; Parde, Natalie","SLaCAD: A Spoken Language Corpus for Early Alzheimer`s Disease Detection","Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)","","","","https://aclanthology.org/2024.lrec-main.1296/","Identifying early markers of Alzheimer`s disease (AD) trajectory enables intervention in early disease stages when our currently-available interventions are most likely to be beneficial. Research has shown that alterations in speech, as well as linguistic and semantic deviations in spontaneous conversation detected using natural language processing, manifest early in AD prior to some other observed cognitive deficits. Recent studies show that cerebrospinal fluid (CSF) levels serve as useful early biomarkers for identifying early AD, but CSF biomarkers are challenging to collect. A simpler alternative that has seen very rapid development is based on the use of plasma biomarkers as a blood draw is minimally invasive. Associating verbal and nonverbal characteristics from speech data with CSF and plasma biomarkers may open the door to less invasive, more efficient methods for early AD detection. We present SLaCAD, a new dataset to facilitate this process. We describe our data collection procedures, analyze the resulting corpus, and present preliminary findings that relate measures extracted from the audio and transcribed text to clinical diagnoses, CSF levels, and plasma biomarkers. Our findings demonstrate the feasibility of this and indicate that the collected data can be used to improve assessments of early AD.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:37","14877–14897","","","","","","SLaCAD","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/FPTAV4KD/Farzana et al. - 2024 - SLaCAD A Spoken Language Corpus for Early Alzheimer`s Disease Detection.pdf","","","","Calzolari, Nicoletta; Kan, Min-Yen; Hoste, Veronique; Lenci, Alessandro; Sakti, Sakriani; Xue, Nianwen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LREC-COLING 2024","","","","","","","","","","","","","","",""
"7SL9KAKI","conferencePaper","2024","Themistocleous, Charalambos","Open Brain AI. Automatic Language Assessment","Proceedings of the Fifth Workshop on Resources and ProcessIng of linguistic, para-linguistic and extra-linguistic Data from people with various forms of cognitive/psychiatric/developmental impairments @LREC-COLING 2024","","","","https://aclanthology.org/2024.rapid-1.6/","Language assessment plays a crucial role in diagnosing and treating individuals with speech, language, and communication disorders caused by neurogenic conditions, whether developmental or acquired. To support clinical assessment and research, we developed Open Brain AI (https://openbrainai.com). This computational platform employs AI techniques, namely machine learning, natural language processing, large language models, and automatic speech-to-text transcription, to automatically analyze multilingual spoken and written productions. This paper discusses the development of Open Brain AI, the AI language processing modules, and the linguistic measurements of discourse macro-structure and micro-structure. The fast and automatic analysis of language alleviates the burden on clinicians, enabling them to streamline their workflow and allocate more time and resources to direct patient care. Open Brain AI is freely accessible, empowering clinicians to conduct critical data analyses and give more attention and resources to other critical aspects of therapy and treatment.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:37","45–53","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/6BHNWCRF/Themistocleous - 2024 - Open Brain AI. Automatic Language Assessment.pdf","","","","Kokkinakis, Dimitrios; Fraser, Kathleen C.; Themistocleous, Charalambos K.; Fors, Kristina Lundholm; Tsanas, Athanasios; Ohman, Fredrik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N62Y88SN","conferencePaper","2024","Choi, Anna Seo Gyeong; Kim, Jin-seo; Kim, Seo-hee; Back, Min Seok; Cho, Sunghye","Crosslinguistic Acoustic Feature-based Dementia Classification Using Advanced Learning Architectures","Proceedings of the Fifth Workshop on Resources and ProcessIng of linguistic, para-linguistic and extra-linguistic Data from people with various forms of cognitive/psychiatric/developmental impairments @LREC-COLING 2024","","","","https://aclanthology.org/2024.rapid-1.11/","In this study, we rigorously evaluated eight machine learning and deep learning classifiers for identifying Alzheimer`s Disease (AD) patients using crosslinguistic acoustic features automatically extracted from one-minute oral picture descriptions produced by speakers of American English, Korean, and Mandarin Chinese. We employed eGeMAPSv2 and ComParE feature sets on segmented and non-segmented audio data. The Multilayer Perceptron model showed the highest performance, achieving an accuracy of 83.54% and an AUC of 0.8 on the ComParE features extracted from non-segmented picture description data. Our findings suggest that classifiers trained with acoustic features extracted from one-minute picture description data in multiple languages are highly promising as a quick, language-universal, large-scale, remote screening tool for AD. However, the dataset included predominantly English-speaking participants, indicating the need for more balanced multilingual datasets in future research.","2024-05","2025-03-01 10:34:37","2025-03-01 10:34:37","2025-03-01 10:34:37","95–100","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/CESSJSMG/Choi et al. - 2024 - Crosslinguistic Acoustic Feature-based Dementia Classification Using Advanced Learning Architectures.pdf","","","","Kokkinakis, Dimitrios; Fraser, Kathleen C.; Themistocleous, Charalambos K.; Fors, Kristina Lundholm; Tsanas, Athanasios; Ohman, Fredrik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SXGQJWCB","book","2024","","Proceedings of the Fifth Workshop on Resources and ProcessIng of linguistic, para-linguistic and extra-linguistic Data from people with various forms of cognitive/psychiatric/developmental impairments @LREC-COLING 2024","","","","","https://aclanthology.org/2024.rapid-1.0/","","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:58","","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/P9ENZVFX/Kokkinakis et al. - 2024 - Proceedings of the Fifth Workshop on Resources and ProcessIng of linguistic, para-linguistic and ext.pdf","","","","Kokkinakis, Dimitrios; Fraser, Kathleen C.; Themistocleous, Charalambos K.; Fors, Kristina Lundholm; Tsanas, Athanasios; Ohman, Fredrik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H6QW9GQE","conferencePaper","2024","Deleanu, Andreea Maria; Orasan, Constantin; Braun, Sabine","Accessible Communication: a systematic review and comparative analysis of official English Easy-to-Understand (E2U) language guidelines","Proceedings of the 3rd Workshop on Tools and Resources for People with REAding DIfficulties (READI) @ LREC-COLING 2024","","","","https://aclanthology.org/2024.readi-1.7/","Easy-to-Understand (E2U) language varieties have been recognized by the United Nation`s Convention on the Rights of Persons with Disabilities (2006) as a means to guarantee the fundamental right to Accessible Communication. Increased awareness has driven changes in European (European Commission, 2015, 2021; European Parliament, 2016) and International legislation (ODI, 2010), prompting public-sector and other institutions to offer domain-specific content into E2U language to prevent communicative exclusion of those facing cognitive barriers (COGA, 2017; Maaß, 2020; Perego, 2020). However, guidance on what it is that makes language actually ‘easier to understand' is still fragmented and vague. For this reason, we carried out a systematic review of official guidelines for English Plain Language and Easy Language to identify the most effective lexical, syntactic and adaptation strategies that can reduce complexity in verbal discourse according to official bodies. This article will present the methods and preliminary results of the guidelines analysis.","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:59","70–92","","","","","","Accessible Communication","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/5ZLUQ6RV/Deleanu et al. - 2024 - Accessible Communication a systematic review and comparative analysis of official English Easy-to-U.pdf","","","","Wilkens, Rodrigo; Cardon, Rémi; Todirascu, Amalia; Gala, Núria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5K9KD69U","conferencePaper","2024","Petti, Ulla; Korhonen, Anna","LoSST-AD: A Longitudinal Corpus for Tracking Alzheimer`s Disease Related Changes in Spontaneous Speech","Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)","","","","https://aclanthology.org/2024.lrec-main.944/","Language-based biomarkers have shown promising results in differentiating those with Alzheimer`s disease (AD) diagnosis from healthy individuals, but the earliest changes in language are thought to start years or even decades before the diagnosis. Detecting these changes is critical to allow early interventions, but research into the earliest signs is challenging, as it requires large longitudinal datasets that are time-consuming and expensive to collect. There is a need for alternative methods for tracking longitudinal language change, including Natural Language Processing (NLP) and speech recognition technologies. We present a novel corpus that can enable this: a corpus of transcripts of public interviews with 20 famous figures, half of whom will eventually be diagnosed with AD, recorded over several decades. We evaluate the corpus by validating patterns of vocabulary richness changes known from literature, such as decline in noun frequency, word length, and several other features. We show that public data could be used to collect longitudinal datasets without causing extra stress for the participant, and that these data can adequately reflect longitudinal AD-related changes in vocabulary richness. Our corpus can provide a valuable starting point for the development of early detection tools and enhance our understanding of how AD affects language over time.","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:59","10813–10821","","","","","","LoSST-AD","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/7KWAD3JQ/Petti and Korhonen - 2024 - LoSST-AD A Longitudinal Corpus for Tracking Alzheimer`s Disease Related Changes in Spontaneous Spee.pdf","","","","Calzolari, Nicoletta; Kan, Min-Yen; Hoste, Veronique; Lenci, Alessandro; Sakti, Sakriani; Xue, Nianwen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LREC-COLING 2024","","","","","","","","","","","","","","",""
"V5HFELGU","conferencePaper","2024","Previlon, Wilermine; Rozet, Alice; Gowda, Jotsna; Dyer, Bill; Tang, Kevin; Moeller, Sarah","Leveraging Syntactic Dependencies in Disambiguation: The Case of African American English","Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)","","","","https://aclanthology.org/2024.lrec-main.909/","African American English (AAE) has received recent attention in the field of natural language processing (NLP). Efforts to address bias against AAE in NLP systems tend to focus on lexical differences. When the unique structures of AAE are considered, the solution is often to remove or neutralize the differences. This work leverages knowledge about the unique linguistic structures to improve automatic disambiguation of habitual and non-habitual meanings of “be” in naturally produced AAE transcribed speech. Both meanings are employed in AAE but examples of Habitual be are rare in already limited AAE data. Generally, representing additional syntactic information improves semantic disambiguation of habituality. Using an ensemble of classical machine learning models with a representation of the unique POS and dependency patterns of Habitual be, we show that integrating syntactic information improves the identification of habitual uses of “be” by about 65 F1 points over a simple baseline model of n-grams, and as much as 74 points. The success of this approach demonstrates the potential impact when we embrace, rather than neutralize, the structural uniqueness of African American English.","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:59","10403–10415","","","","","","Leveraging Syntactic Dependencies in Disambiguation","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/VUPJC747/Previlon et al. - 2024 - Leveraging Syntactic Dependencies in Disambiguation The Case of African American English.pdf","","","","Calzolari, Nicoletta; Kan, Min-Yen; Hoste, Veronique; Lenci, Alessandro; Sakti, Sakriani; Xue, Nianwen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LREC-COLING 2024","","","","","","","","","","","","","","",""
"UI39YDIN","conferencePaper","2024","Martin, Vincent P.; Rouas, Jean-Luc","Why Voice Biomarkers of Psychiatric Disorders Are Not Used in Clinical Practice? Deconstructing the Myth of the Need for Objective Diagnosis","Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)","","","","https://aclanthology.org/2024.lrec-main.1531/","Given the high prevalence of mental disorders and the significant diagnostic delays and difficulties in patient follow-up, voice biomarkers hold the promise of improving access to care and therapeutic follow-up for people with psychiatric disorders. Yet, despite many years of successful research in the field, none of these voice biomarkers are implemented in clinical practice. Beyond the reductive explanation of the lack of explainability of the involved machine learning systems, we look for arguments in the epistemology and sociology of psychiatry. We show that the estimation of diagnoses, the major task in the literature, is of little interest to both clinicians and patients. After tackling the common misbeliefs about diagnosis in psychiatry in a didactic way, we propose a paradigm shift towards the estimation of clinical symptoms and signs, which not only address the limitations raised against diagnosis estimation but also enable the formulation of new machine learning tasks. We hope that this paradigm shift will empower the use of vocal biomarkers in clinical practice. It is however conditional on a change in database labeling practices, but also on a profound change in the speech processing community`s practices towards psychiatry.","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:59","17603–17613","","","","","","Why Voice Biomarkers of Psychiatric Disorders Are Not Used in Clinical Practice?","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/C8WSUC7D/Martin and Rouas - 2024 - Why Voice Biomarkers of Psychiatric Disorders Are Not Used in Clinical Practice Deconstructing the.pdf","","","","Calzolari, Nicoletta; Kan, Min-Yen; Hoste, Veronique; Lenci, Alessandro; Sakti, Sakriani; Xue, Nianwen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LREC-COLING 2024","","","","","","","","","","","","","","",""
"NBPW4K22","conferencePaper","2024","Callegari, Elena; Nowenstein, Iris Edda; Kristjánsdóttir, Ingunn Jóhanna; Ingason, Anton Karl","Automatic Extraction of Language-Specific Biomarkers of Healthy Aging in Icelandic","Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)","","","","https://aclanthology.org/2024.lrec-main.171/","This study examines the influence of task type and healthy aging on various automatically extracted part-of-speech features in Icelandic. We administered three language tasks to participants aged 60–80: picture description, trip planning, and description of one`s childhood home. Our findings reveal significant task effects on 11 out of 14 linguistic variables studied, highlighting the substantial influence of sampling methods on language production. Among the variables showing statistically significant task effects, we find the rate of the genitive and subjunctive, variables which can only be studied in morphologically richer languages like Icelandic. On the other hand, rates of pronouns, adverbs, and prepositions remained stable across task types. Aging effects were more subtle, being evident in 3 of the 14 variables, including an interaction with task type for dative case marking. These findings underscore the significance of task selection in studies targeting linguistic features but also emphasize the need to examine languages other than English to fully understand the effects of aging on language production. Additionally, the results have clinical implications: understanding healthy aging`s impact on language can help us better identify and study changes caused by Alzheimer`s Disease in older adults' speech.","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:59","1915–1924","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/WZXX8FFP/Callegari et al. - 2024 - Automatic Extraction of Language-Specific Biomarkers of Healthy Aging in Icelandic.pdf","","","","Calzolari, Nicoletta; Kan, Min-Yen; Hoste, Veronique; Lenci, Alessandro; Sakti, Sakriani; Xue, Nianwen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LREC-COLING 2024","","","","","","","","","","","","","","",""
"J84IQDNV","conferencePaper","2024","Nowenstein, Iris E.; Stanojevic, Marija; Örnólfsson, Gunnar; Jónsdóttir, María Kristín; Simpson, Bill; Sorinas Nerin, Jennifer; Bergþórsdóttir, Bryndís; Hannesdóttir, Kristín; Novikova, Jekaterina; Curcic, Jelena","Speech and Language Biomarkers of Neurodegenerative Conditions: Developing Cross-Linguistically Valid Tools for Automatic Analysis","Proceedings of the Fifth Workshop on Resources and ProcessIng of linguistic, para-linguistic and extra-linguistic Data from people with various forms of cognitive/psychiatric/developmental impairments @LREC-COLING 2024","","","","https://aclanthology.org/2024.rapid-1.4/","In the last decade, a rapidly growing body of studies has shown promising results for the automatic detection and extraction of speech and language features as biomarkers of neurodegenerative conditions such as Alzheimer`s disease. This has sparked great optimism and the development of various digital health tools, but also warnings regarding the predominance of English in the field and calls for linguistically diverse research as well as global, equitable access to novel clinical instruments. To automatically extract clinically relevant features from transcripts in low-resource languages, two approaches are possible: 1) utilizing a limited range of language-specific tools or 2) translating text to English and then extracting the features. We evaluate these approaches for part-of-speech (POS) rates in transcripts of recorded picture descriptions from a cross-sectional study of Icelandic speakers at different stages of Alzheimer`s disease and healthy controls. While the translation method merits further exploration, only a subset of the POS categories show a promising correspondence to the direct extraction from the Icelandic transcripts in our results, indicating that the translation method has to be linguistically validated at the individual POS category level.","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:59","26–33","","","","","","Speech and Language Biomarkers of Neurodegenerative Conditions","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/XJ3TABHM/Nowenstein et al. - 2024 - Speech and Language Biomarkers of Neurodegenerative Conditions Developing Cross-Linguistically Vali.pdf","","","","Kokkinakis, Dimitrios; Fraser, Kathleen C.; Themistocleous, Charalambos K.; Fors, Kristina Lundholm; Tsanas, Athanasios; Ohman, Fredrik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJ5D8N8V","conferencePaper","2024","Heitz, Jonathan; Schneider, Gerold; Langer, Nicolas","The Influence of Automatic Speech Recognition on Linguistic Features and Automatic Alzheimer`s Disease Detection from Spontaneous Speech","Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)","","","","https://aclanthology.org/2024.lrec-main.1386/","Alzheimer`s disease (AD) represents a major problem for society and a heavy burden for those affected. The study of changes in speech offers a potential means for large-scale AD screening that is non-invasive and inexpensive. Automatic Speech Recognition (ASR) is necessary for a fully automated system. We compare different ASR systems in terms of Word Error Rate (WER) using a publicly available benchmark dataset of speech recordings of AD patients and controls. Furthermore, this study is the first to quantify how popular linguistic features change when replacing manual transcriptions with ASR output. This contributes to the understanding of linguistic features in the context of AD detection. Moreover, we investigate how ASR affects AD classification performance by implementing two popular approaches: A fine-tuned BERT model, and Random Forest on popular linguistic features. Our results show best classification performance when using manual transcripts, but the degradation when using ASR is not dramatic. Performance stays strong, achieving an AUROC of 0.87. Our BERT-based approach is affected more strongly by ASR transcription errors than the simpler and more explainable approach based on linguistic features.","2024-05","2025-03-01 10:34:59","2025-03-01 10:34:59","2025-03-01 10:34:59","15955–15969","","","","","","","","","","","ELRA and ICCL","Torino, Italia","","","","","","ACLWeb","","","","/Users/rebecasanz/Zotero/storage/S7MBWSIZ/Heitz et al. - 2024 - The Influence of Automatic Speech Recognition on Linguistic Features and Automatic Alzheimer`s Disea.pdf","","","","Calzolari, Nicoletta; Kan, Min-Yen; Hoste, Veronique; Lenci, Alessandro; Sakti, Sakriani; Xue, Nianwen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LREC-COLING 2024","","","","","","","","","","","","","","",""
